,result,moves
636,1,"['8L', '3L', '9L', '2R', '8L', '4L', '8L', '2R', '8L', '0R', '8L', '3R', '8L', '4L', '6L', '2R', '7L', '2R', '6L', '2R', '9L', '3L', '8L', '2R', '9L', '0L', '9L', '4R', '9L', '2R', '9L', '0R']"
637,1,"['8L', '0R', '9L', '1R', '8L', '2R', '9L', '0L', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '0R', '8L', '1L', '7L', '0R', '6L', '1L', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '0R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
638,-1,"['8L', '0L', '8L', '1R', '8L', '2R', '8L', '2R', '10L', '3R', '9L', '0R', '8L', '2R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0R']"
639,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '3R', '9L', '4L', '8L', '2R', '9L', '4R', '8L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '10L', '1R', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '3R', '7L', '4R', '7L', '1R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '3L', '8L', '2R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '0L', '6L', '3L', '8L', '2R']"
640,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
641,-1,"['8L', '4L', '8L', '3L', '8L', '2R', '8L', '2R', '6L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '8L']"
642,-1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '4L', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '4R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '1R', '7L', '2R', '6L', '0R', '8L', '1L', '9L', '0L', '9L', '2R', '9L', '1R', '9L', '2R', '9L', '3L', '8L', '2R']"
643,1,"['8L', '0L', '8L', '3L', '8L', '3L', '9L', '0R', '8L', '2R', '8L', '2R', '10L']"
644,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '3R', '10L', '4L', '9L', '2R', '8L', '1L', '7L', '0L', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '4L', '7L', '0R', '8L', '1L', '9L', '0L', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '1R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0R']"
645,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
646,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
647,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '3R', '9L', '0R', '8L', '3R', '7L', '4L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
648,1,"['2R', '9L', '4L', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '1R', '8L', '3R', '6L', '1L', '7L', '0L', '8L', '2R', '9L', '2R', '9L', '1R', '9L', '2R', '9L', '3L', '8L', '2R']"
649,-1,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '0L', '8L', '3L', '9L', '1L', '8L', '2R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '0L', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '3R', '8L', '4L']"
650,1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '0L', '8L', '2R', '7L', '2R', '6L', '2R', '10L']"
651,-1,"['8L', '0R', '9L', '4R', '8L', '1R', '8L', '2R', '9L', '2R', '8L', '2R', '9L', '1L', '9L', '1L', '8L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3R', '8L', '3R', '7L', '4L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '0L', '8L', '4L']"
652,1,"['2R', '9L', '0L', '8L', '4L', '9L', '2R', '9L', '2R', '9L', '4L', '8L']"
653,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '0R', '6L', '2R', '10L', '1L', '9L', '3L', '8L', '2R', '7L', '3R', '8L', '3R', '9L', '3L', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1R', '8L', '2R']"
654,-1,"['8L', '4L', '8L', '3L', '8L', '2R', '8L', '2R', '6L', '2R', '10L', '3R', '9L', '3L', '8L']"
655,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '0R', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '0L', '7L', '3R', '8L', '3R', '9L', '3R', '8L', '3R', '7L', '4L', '6L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3R', '7L', '4L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '10L', '1L', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
656,1,"['8L', '3L', '9L', '2R', '8L', '0R', '8L', '2R', '8L', '4R', '7L', '0R', '8L', '0L', '8L']"
657,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
658,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '3R', '9L', '1R', '8L', '2R']"
659,0,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '0R', '7L', '3L', '6L', '2R']"
660,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
661,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '3L', '8L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
662,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '1L', '8L', '3R', '10L', '4L', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '0R']"
663,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
664,-1,"['8L', '0L', '8L', '1R', '8L', '2R', '8L', '2R', '10L', '0R', '9L', '2R', '8L']"
665,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
666,-1,"['2R', '9L', '4R', '8L', '4L', '8L', '2R', '10L', '1R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
667,-1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '0L', '8L', '2R', '9L', '3R', '8L', '0L', '8L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1L', '9L', '0L', '9L', '2R', '9L', '1R', '9L', '2R', '9L', '3R', '8L', '0R']"
668,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
669,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
670,1,"['2R', '9L', '4L', '8L', '2R', '8L', '0R', '8L', '1L', '8L', '2R', '8L']"
671,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
672,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '0L', '9L', '4R', '9L', '0L', '8L', '4L', '7L', '3R', '6L', '3L', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '0R', '6L', '1L', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1R', '8L', '2R']"
673,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '3R', '9L', '3R', '8L']"
674,-1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '4L', '9L', '2R', '8L', '3L', '8L', '2R']"
675,-1,"['8L', '0R', '9L', '1R', '8L', '2R', '9L', '0L', '8L', '2R', '8L', '0L', '9L', '3R', '9L', '2R']"
676,-1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '4R', '6L', '0R', '10L', '2R', '9L', '3L']"
677,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3L', '9L', '2R']"
678,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '1R', '9L', '2R', '9L', '3L', '8L', '2R']"
679,-1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1R', '8L', '2R']"
680,-1,"['8L', '0L', '8L', '1R', '8L', '2R', '8L', '2R', '10L', '0R', '9L', '2R', '8L']"
681,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3L', '9L', '2R']"
682,-1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '4L', '8L', '1L', '7L', '4L', '6L', '2R', '10L', '2R', '8L', '0R', '6L', '1R', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3R', '8L', '3L', '9L', '2R', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '1R', '8L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0R']"
683,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '3R', '10L', '0L', '9L', '4R', '8L', '2R', '8L', '0R', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0R']"
684,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
685,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '4L', '9L', '2R', '8L', '3R', '6L', '3L', '7L', '4R', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '3R', '8L', '0L', '7L', '1L', '6L', '0R', '8L', '1L', '9L', '0R', '8L', '1L', '7L', '0R', '6L', '1L', '10L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3L']"
686,-1,"['8L', '3L', '9L', '2R', '8L', '3L', '8L', '2R', '8L', '2R', '8L', '1L', '8L', '2R', '10L', '3L', '8L', '2R']"
687,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
688,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
689,-1,"['8L', '3L', '9L', '2R', '8L', '0R', '8L', '2R', '8L', '3R', '8L', '0L', '9L', '2R']"
690,-1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '1L', '8L', '0L', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '4R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '0R']"
691,-1,"['8L', '3L', '9L', '2R', '8L', '0L', '8L', '2R', '8L', '2R', '8L', '3R', '6L', '4L', '8L', '2R', '10L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '0R', '8L']"
692,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3L', '9L', '2R']"
693,-1,"['8L', '3L', '9L', '2R', '8L', '3R', '8L', '1L', '8L', '2R', '9L', '4R', '8L', '3R', '9L', '2R', '9L', '0L']"
694,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '0R']"
695,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
696,1,"['8L', '0R', '9L', '3L', '8L', '1L', '8L', '2R', '9L', '4R', '8L', '3L', '6L', '4L', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '0L', '8L']"
697,-1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '0L', '9L', '3L']"
698,-1,"['8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '1R', '9L', '2R', '8L', '0R', '8L', '2R', '8L', '3L', '9L', '2R']"
699,1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '0L', '8L', '2R', '9L', '3L', '9L', '2R', '8L', '2R', '9L', '3R', '8L', '4L']"
700,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
701,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '1L', '8L', '4L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R']"
702,-1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3R', '8L', '3R', '9L', '4L', '8L', '3R', '7L', '4R', '6L', '4L', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0R']"
703,1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '0L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
704,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3R', '8L', '3L', '9L', '2R', '8L', '3R', '7L', '4L', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3R', '9L', '4L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '3R', '9L', '0L', '8L', '4L']"
705,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
706,-1,"['8L', '0L', '8L', '1R', '8L', '2R', '8L', '2R', '10L', '0R', '9L', '2R', '8L']"
707,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
708,-1,"['8L', '0L', '8L', '1L', '8L', '4L', '8L', '2R', '8L', '2R']"
709,-1,"['2R', '9L', '0L', '8L', '3R', '9L', '2R', '8L', '0L', '8L', '1R', '10L', '2R', '8L', '2R']"
710,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
711,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '3L', '9L', '2R', '9L', '3R', '8L', '4R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '1R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3R', '9L', '4L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '10L', '1R', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1L', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '3L', '9L', '2R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '4R', '8L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '7L', '3R', '8L', '3L', '9L', '2R']"
712,-1,"['8L', '0L', '8L', '4R']"
713,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
714,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
715,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
716,1,"['8L', '0R', '9L', '3L', '8L', '4R', '7L', '4L', '6L', '0L', '9L', '2R', '8L', '0L', '8L']"
717,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
718,1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '1R', '6L', '2R', '7L', '2R', '6L', '0R', '10L', '2R', '8L', '2R', '8L', '2R', '10L', '3R', '9L', '4L', '8L']"
719,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
720,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '4R', '6L', '2R', '10L', '3R', '8L', '4R', '8L', '1R', '9L', '4R', '9L', '2R', '9L', '1R', '9L', '2R', '9L', '0L', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3R', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '4L', '7L', '0L', '6L', '2R', '10L', '1L', '9L', '0L', '10L', '3R', '9L', '4L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3R', '7L', '4L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
721,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '1R', '9L', '2R', '9L', '3R', '8L', '0R']"
722,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '4R', '6L', '2R', '10L', '0L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
723,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '3R', '9L', '0L', '8L', '3L', '7L', '2R']"
724,1,"['8L', '3L', '9L', '2R', '8L', '4L', '8L', '2R', '8L', '1L', '8L', '2R', '8L', '2R', '10L', '1L', '8L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '4L']"
725,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
726,-1,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '3L', '7L', '1R', '6L', '2R', '10L', '3R', '8L', '4L', '9L', '2R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '4R', '7L', '0R', '6L', '1L', '9L', '0R', '8L', '1L', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '3R', '7L', '1L', '6L', '0R', '8L', '1L', '9L', '0R', '8L', '1L', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0R']"
727,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '3L', '8L', '4L', '9L', '4L', '8L', '4R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
728,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3L', '9L', '2R']"
729,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '3L', '8L', '3R', '9L', '4R', '8L', '3L', '9L', '2R']"
730,1,"['8L', '0L', '8L', '4L', '8L', '1R', '8L', '1L', '8L', '4L', '6L', '1R', '8L', '2R']"
731,-1,"['8L', '0R', '9L', '1L', '8L', '2R', '9L', '2R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '2R', '9L']"
